Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag,dashboard_segment,purchase_history_band,promo_dependency_band,retention_proxy_score
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Fortnightly,0,26,14,0.9285714285714286,350,25,0,1,0,1,0,Good,0,0.0,0.2512820512820513,0.7223076923076923,55.15989010989011,0,0.1158974358974359,0.0711538461538461,0.5167948717948718,31.750641025641023,0,Not Loyal by Either Definition,36-45,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,47.76
2966,48,Female,Scarf,Accessories,45,Delaware,M,Blue,Summer,4.4,No,Standard,No,No,25,PayPal,Fortnightly,0,26,26,0.9615384615384616,1170,45,0,1,0,1,1,Excellent,0,40.0,0.4938461538461538,0.7223076923076923,66.73461538461538,0,0.4444871794871795,0.3266666666666666,0.7667948717948718,56.282051282051285,0,Not Loyal by Either Definition,46-60,Medium,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,74.1
2967,52,Female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38,Debit Card,Every 3 Months,0,4,39,0.9743589743589745,1911,49,0,1,0,1,0,Average,0,0.0,0.7532051282051282,0.2938461538461538,63.66602564102565,0,0.6758974358974359,0.3715384615384615,0.1144871794871794,53.61410256410257,0,Not Loyal by Either Definition,46-60,High,Gold,Casual Customer,0,Casual Customer,Established,Organic / No Promo,57.05
2968,34,Female,Sneakers,Footwear,36,Indiana,L,Silver,Summer,3.4,No,Free Shipping,No,No,40,Venmo,Annually,0,1,41,0.975609756097561,1476,36,0,1,0,1,0,Good,0,0.0,0.7934615384615384,0.0734615384615384,57.78911819887429,0,0.5523076923076923,0.215,0.3557692307692308,49.58269230769231,0,Not Loyal by Either Definition,26-35,High,Silver,Casual Customer,0,Casual Customer,Established,Organic / No Promo,53.4
2969,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,No,25,Cash,Every 3 Months,0,4,26,0.9615384615384616,1248,48,0,1,0,1,1,Excellent,0,40.0,0.4938461538461538,0.2938461538461538,51.73846153846154,0,0.4753846153846154,0.3606410256410256,0.9619230769230768,62.26987179487181,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,68.85
2970,36,Female,Belt,Accessories,62,Vermont,S,Blue,Fall,4.3,No,Next Day Air,No,No,20,Cash,Every 3 Months,0,4,21,0.9523809523809524,1302,62,0,1,0,1,1,Excellent,0,40.0,0.3897435897435897,0.2938461538461538,46.87069597069597,0,0.4901282051282051,0.523974358974359,0.7276923076923076,62.25833333333334,0,Not Loyal by Either Definition,36-45,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,66.66
2971,24,Female,Jewelry,Accessories,74,Kansas,M,White,Winter,3.4,No,Free Shipping,No,No,44,Credit Card,Bi-Weekly,0,26,45,0.9777777777777776,3330,74,0,1,0,1,0,Good,0,0.0,0.8688461538461538,0.7223076923076923,83.93440170940171,1,0.9055128205128206,0.6730769230769231,0.3557692307692308,75.16282051282052,0,Behaviorally Loyal Only,18-25,Premium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,71.56
2972,30,Female,Handbag,Accessories,100,Utah,L,Yellow,Fall,3.9,No,Next Day Air,No,No,9,PayPal,Every 3 Months,0,4,10,0.9,1000,100,0,1,0,1,0,Good,0,0.0,0.1733333333333333,0.2938461538461538,36.08461538461539,0,0.3807692307692307,0.9955128205128204,0.5603846153846154,66.32628205128205,0,Not Loyal by Either Definition,26-35,Medium,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,47.82
2973,31,Female,Jacket,Outerwear,39,New York,S,Indigo,Fall,4.2,No,Free Shipping,No,No,11,Venmo,Every 3 Months,0,4,12,0.9166666666666666,468,39,0,1,0,1,1,Excellent,0,40.0,0.2116666666666666,0.2938461538461538,38.14294871794872,0,0.1657692307692307,0.2546153846153846,0.6871794871794872,41.7397435897436,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,57.6
2974,25,Female,Boots,Footwear,65,Indiana,M,Blue,Summer,2.7,No,Store Pickup,No,No,3,Bank Transfer,Fortnightly,0,26,4,0.75,260,65,0,1,0,1,0,Average,0,0.0,0.0515384615384615,0.7223076923076923,42.6,0,0.075,0.5629487179487179,0.0773076923076923,33.61987179487179,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,42.57
2975,57,Female,Sneakers,Footwear,99,Tennessee,XL,Peach,Summer,4.1,No,Store Pickup,No,No,34,Credit Card,Weekly,0,52,35,0.9714285714285714,3465,99,0,1,0,1,1,Excellent,0,40.0,0.6797435897435897,0.931025641025641,82.6029304029304,0,0.9187179487179488,0.9842307692307692,0.6465384615384615,89.28525641025642,1,Value-Quality Loyal Only,46-60,Premium,Elite,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,89.49
2976,61,Female,Scarf,Accessories,68,Georgia,XL,Lavender,Winter,4.5,No,2-Day Shipping,No,No,48,Cash,Every 3 Months,0,4,49,0.979591836734694,3332,68,0,1,0,1,1,Excellent,0,40.0,0.953974358974359,0.2938461538461538,72.80529827315542,0,0.9062820512820512,0.6015384615384616,0.8048717948717948,82.38717948717948,1,Value-Quality Loyal Only,60+,Premium,Elite,Casual Customer,1,Casual Customer,Established,Organic / No Promo,83.36
2977,30,Female,Coat,Outerwear,97,Nebraska,M,Silver,Summer,2.8,No,Express,No,No,28,Cash,Fortnightly,0,26,29,0.9655172413793104,2813,97,0,1,0,1,0,Average,0,0.0,0.553974358974359,0.7223076923076923,69.5199602122016,0,0.8430769230769231,0.9571794871794872,0.1144871794871794,74.94230769230768,0,Not Loyal by Either Definition,26-35,Premium,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,65.02
2978,38,Female,Shorts,Clothing,47,Washington,L,Gold,Winter,3.4,No,Standard,No,No,20,Venmo,Annually,0,1,21,0.9523809523809524,987,47,0,1,0,1,0,Good,0,0.0,0.3897435897435897,0.0734615384615384,39.15723443223443,0,0.3742307692307692,0.3496153846153846,0.3557692307692308,45.825,0,Not Loyal by Either Definition,36-45,Medium,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,44.08
2979,53,Female,Shorts,Clothing,56,Idaho,S,Cyan,Spring,3.9,No,Free Shipping,No,No,49,Bank Transfer,Fortnightly,0,26,50,0.98,2800,56,0,1,0,1,0,Good,0,0.0,0.972948717948718,0.7223076923076923,88.66346153846155,1,0.841025641025641,0.4547435897435897,0.5603846153846154,71.2173076923077,0,Behaviorally Loyal Only,46-60,Premium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,72.7
2980,31,Female,Jeans,Clothing,91,Louisiana,L,Olive,Fall,2.6,No,Next Day Air,No,No,14,PayPal,Weekly,0,52,15,0.9333333333333332,1365,91,0,1,0,1,0,Average,0,0.0,0.2719230769230769,0.931025641025641,63.48910256410256,0,0.5130769230769231,0.8794871794871795,0.0373076923076923,58.25641025641025,0,Not Loyal by Either Definition,26-35,High,Gold,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,58.13
2981,70,Female,Gloves,Accessories,93,New Jersey,L,Teal,Fall,4.4,No,2-Day Shipping,No,No,9,Bank Transfer,Monthly,0,12,10,0.9,930,93,0,1,0,1,1,Excellent,0,40.0,0.1733333333333333,0.5117948717948718,43.712820512820514,0,0.3491025641025641,0.9016666666666666,0.7667948717948718,66.84166666666668,1,Value-Quality Loyal Only,60+,Medium,Bronze,Casual Customer,1,Casual Customer,Early Repeat,Organic / No Promo,66.38
2982,21,Female,Pants,Clothing,36,Delaware,L,Pink,Winter,4.9,No,Standard,No,No,37,Venmo,Annually,0,1,38,0.9736842105263158,1368,36,0,1,0,1,1,Excellent,0,40.0,0.7342307692307692,0.0734615384615384,55.08522267206478,0,0.5143589743589744,0.215,0.9619230769230768,60.18782051282051,0,Not Loyal by Either Definition,18-25,High,Silver,Casual Customer,0,Casual Customer,Established,Organic / No Promo,69.84
2983,33,Female,Dress,Clothing,45,Wisconsin,M,Orange,Summer,3.6,No,Store Pickup,No,No,4,Credit Card,Weekly,0,52,5,0.8,225,45,0,1,0,1,0,Good,0,0.0,0.0748717948717948,0.931025641025641,51.9551282051282,0,0.0635897435897435,0.3266666666666666,0.4369230769230769,34.44871794871795,0,Not Loyal by Either Definition,26-35,Low,Silver,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,46.99
2984,60,Female,Pants,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,2-Day Shipping,No,No,1,Credit Card,Quarterly,0,4,2,0.5,88,44,0,1,0,1,0,Average,0,0.0,0.0107692307692307,0.2938461538461538,20.76923076923077,0,0.0101282051282051,0.3134615384615384,0.1144871794871794,25.531410256410258,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,30.73
2985,45,Female,Gloves,Accessories,32,Texas,L,Red,Spring,4.3,No,2-Day Shipping,No,No,36,Debit Card,Bi-Weekly,0,26,37,0.972972972972973,1184,32,0,1,0,1,1,Excellent,0,40.0,0.7151282051282051,0.7223076923076923,76.92099792099792,0,0.4487179487179487,0.1626923076923077,0.7276923076923076,51.5698717948718,0,Not Loyal by Either Definition,36-45,Medium,Elite,Casual Customer,0,Casual Customer,Established,Organic / No Promo,77.51
2986,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3.0,No,Express,No,No,21,Cash,Bi-Weekly,0,26,22,0.9545454545454546,792,36,0,1,0,1,0,Average,0,0.0,0.4126923076923077,0.7223076923076923,62.942832167832165,0,0.2953846153846154,0.215,0.1952564102564102,36.09551282051282,0,Not Loyal by Either Definition,46-60,Medium,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,52.35
2987,62,Female,Belt,Accessories,85,Arizona,S,Silver,Summer,3.3,No,2-Day Shipping,No,No,16,Credit Card,Monthly,0,12,17,0.9411764705882352,1445,85,0,1,0,1,0,Good,0,0.0,0.3114102564102564,0.5117948717948718,50.749811463046754,0,0.545,0.8070512820512821,0.3137179487179487,63.25064102564103,0,Not Loyal by Either Definition,60+,High,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,53.65
2988,63,Female,Skirt,Clothing,36,Louisiana,L,Black,Winter,2.5,No,Store Pickup,No,No,42,Cash,Monthly,0,12,43,0.9767441860465116,1548,36,0,1,0,1,0,Average,0,0.0,0.8325641025641025,0.5117948717948718,74.91308884913536,1,0.5726923076923077,0.215,0.0085897435897435,43.45448717948718,0,Behaviorally Loyal Only,60+,High,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,59.57
2989,69,Female,Socks,Clothing,55,Nevada,S,Pink,Spring,5.0,No,2-Day Shipping,No,No,31,Debit Card,Monthly,0,12,32,0.96875,1760,55,0,1,0,1,1,Excellent,0,40.0,0.6153846153846154,0.5117948717948718,64.98012820512821,0,0.6384615384615384,0.4428205128205128,0.9914102564102564,71.43717948717948,1,Value-Quality Loyal Only,60+,High,Gold,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,77.1
2990,46,Female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6,Credit Card,Weekly,0,52,7,0.8571428571428571,140,20,0,1,0,1,1,Excellent,0,40.0,0.12,0.931025641025641,55.12875457875457,0,0.0278205128205128,0.0067948717948717,0.7276923076923076,30.83653846153846,0,Not Loyal by Either Definition,46-60,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,62.52
2991,69,Female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24,Venmo,Monthly,0,12,25,0.96,2275,91,0,1,0,1,1,Excellent,0,40.0,0.472051282051282,0.5117948717948718,58.3551282051282,0,0.7475641025641026,0.8794871794871795,0.6871794871794872,80.63333333333334,1,Value-Quality Loyal Only,60+,High,Silver,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,76.42
2992,66,Female,Dress,Clothing,71,Utah,L,Green,Summer,3.9,No,Standard,No,No,7,PayPal,Bi-Weekly,0,26,8,0.875,568,71,0,1,0,1,0,Good,0,0.0,0.1394871794871794,0.7223076923076923,49.05769230769232,0,0.2107692307692307,0.6358974358974359,0.5603846153846154,50.53589743589744,0,Not Loyal by Either Definition,60+,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,49.71
2993,41,Female,Socks,Clothing,64,North Dakota,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,25,Venmo,Weekly,0,52,26,0.9615384615384616,1664,64,0,1,0,1,0,Good,0,0.0,0.4938461538461538,0.931025641025641,74.0397435897436,0,0.6107692307692307,0.5507692307692308,0.5603846153846154,64.40769230769232,0,Not Loyal by Either Definition,36-45,High,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,64.42
2994,32,Female,Jacket,Outerwear,21,Kansas,L,Indigo,Spring,4.2,No,Free Shipping,No,No,18,Cash,Bi-Weekly,0,26,19,0.9473684210526316,399,21,0,1,0,1,1,Excellent,0,40.0,0.3483333333333333,0.7223076923076923,59.90313765182186,0,0.1357692307692307,0.0193589743589743,0.6871794871794872,34.65833333333334,0,Not Loyal by Either Definition,26-35,Low,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,65.62
2995,69,Female,Sweater,Clothing,100,Nevada,S,White,Winter,3.5,No,Store Pickup,No,No,14,Bank Transfer,Quarterly,0,4,15,0.9333333333333332,1500,100,0,1,0,1,0,Good,0,0.0,0.2719230769230769,0.2938461538461538,41.18782051282052,0,0.5584615384615385,0.9955128205128204,0.3985897435897436,70.19807692307693,0,Not Loyal by Either Definition,60+,High,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,51.08
2996,29,Female,Jeans,Clothing,96,Virginia,M,Orange,Summer,2.5,No,Standard,No,No,42,Debit Card,Bi-Weekly,0,26,43,0.9767441860465116,4128,96,0,1,0,1,0,Average,0,0.0,0.8325641025641025,0.7223076923076923,82.28103756708407,1,0.9676923076923076,0.9433333333333334,0.0085897435897435,77.46282051282051,0,Behaviorally Loyal Only,26-35,Premium,Elite,True Loyalist,0,True Loyalist,Established,Organic / No Promo,71.39
2997,70,Female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Express,No,No,6,Venmo,Every 3 Months,0,4,7,0.8571428571428571,637,91,0,1,0,1,0,Average,0,0.0,0.12,0.2938461538461538,32.82747252747253,0,0.2398717948717948,0.8794871794871795,0.1532051282051282,49.64615384615385,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,42.18
2998,41,Female,Sweater,Clothing,40,Idaho,S,Yellow,Spring,2.7,No,Next Day Air,No,No,14,Venmo,Every 3 Months,0,4,15,0.9333333333333332,600,40,0,1,0,1,0,Average,0,0.0,0.2719230769230769,0.2938461538461538,41.18782051282052,0,0.2271794871794872,0.266025641025641,0.0773076923076923,32.28397435897436,0,Not Loyal by Either Definition,36-45,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,41.61
2999,31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Express,No,No,30,Debit Card,Quarterly,0,4,31,0.967741935483871,1643,53,0,1,0,1,1,Excellent,0,40.0,0.5924358974358974,0.2938461538461538,56.299069478908194,0,0.6042307692307692,0.4217948717948718,0.8852564102564102,67.41923076923078,1,Value-Quality Loyal Only,26-35,High,Silver,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,72.19
3000,31,Female,Sunglasses,Accessories,48,New Hampshire,S,Charcoal,Winter,3.8,No,Standard,No,No,10,Cash,Monthly,0,12,11,0.9090909090909092,528,48,0,1,0,1,0,Good,0,0.0,0.1914102564102564,0.5117948717948718,44.70810023310023,0,0.1923076923076923,0.3606410256410256,0.5167948717948718,42.04423076923077,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,45.63
3001,57,Female,Sandals,Footwear,70,Ohio,M,Lavender,Winter,3.7,No,Express,No,No,7,PayPal,Weekly,0,52,8,0.875,560,70,0,1,0,1,0,Good,0,0.0,0.1394871794871794,0.931025641025641,56.36282051282051,0,0.2078205128205128,0.6234615384615385,0.4748717948717949,48.39679487179487,0,Not Loyal by Either Definition,46-60,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,52.46
3002,29,Female,Coat,Outerwear,29,Montana,L,Charcoal,Summer,4.7,No,Express,No,No,28,Credit Card,Quarterly,0,4,29,0.9655172413793104,841,29,0,1,0,1,1,Excellent,0,40.0,0.553974358974359,0.2938461538461538,54.523806366047744,0,0.3176923076923077,0.1219230769230769,0.8852564102564102,48.46089743589744,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,66.65
3003,70,Female,Belt,Accessories,29,Louisiana,M,Maroon,Fall,3.6,No,Next Day Air,No,No,19,Bank Transfer,Quarterly,0,4,20,0.95,580,29,0,1,0,1,0,Good,0,0.0,0.3691025641025641,0.2938461538461538,45.89423076923077,0,0.2191025641025641,0.1219230769230769,0.4369230769230769,35.55064102564103,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,44.54
3004,51,Female,Blouse,Clothing,53,Oregon,M,Brown,Fall,2.8,No,Express,No,No,13,Credit Card,Every 3 Months,0,4,14,0.9285714285714286,742,53,0,1,0,1,0,Average,0,0.0,0.2512820512820513,0.2938461538461538,40.16373626373627,0,0.2796153846153846,0.4217948717948718,0.1144871794871794,39.01923076923077,0,Not Loyal by Either Definition,46-60,Medium,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,42.83
3005,45,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Store Pickup,No,No,23,Venmo,Fortnightly,0,26,24,0.9583333333333334,1896,79,0,1,0,1,0,Good,0,0.0,0.451025641025641,0.7223076923076923,64.74358974358975,0,0.6728205128205128,0.7312820512820513,0.4748717948717949,69.6923076923077,0,Not Loyal by Either Definition,36-45,High,Gold,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,61.56
3006,18,Female,Shorts,Clothing,65,Alaska,XL,Brown,Spring,3.5,No,Express,No,No,5,Venmo,Weekly,0,52,6,0.8333333333333334,390,65,0,1,0,1,0,Good,0,0.0,0.0976923076923076,0.931025641025641,53.64871794871795,0,0.1324358974358974,0.5629487179487179,0.3985897435897436,42.34294871794872,0,Not Loyal by Either Definition,Teen,Low,Silver,Casual Customer,0,Casual Customer,New / Trial,Organic / No Promo,49.73
3007,37,Female,Dress,Clothing,99,Utah,M,Olive,Summer,3.7,No,Store Pickup,No,No,17,Venmo,Bi-Weekly,0,26,18,0.9444444444444444,1782,99,0,1,0,1,0,Good,0,0.0,0.3289743589743589,0.7223076923076923,58.97350427350428,0,0.6456410256410257,0.9842307692307692,0.4748717948717949,74.92884615384617,0,Not Loyal by Either Definition,36-45,High,Silver,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,60.27
3008,23,Female,Sunglasses,Accessories,60,New York,L,Lavender,Winter,3.0,No,Next Day Air,No,No,31,Venmo,Weekly,0,52,32,0.96875,1920,60,0,1,0,1,0,Average,0,0.0,0.6153846153846154,0.931025641025641,79.65320512820512,0,0.6779487179487179,0.5030769230769231,0.1952564102564102,58.60000000000001,0,Not Loyal by Either Definition,18-25,High,Elite,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,65.49
3009,39,Female,Shoes,Footwear,86,New Mexico,M,Gold,Winter,4.9,No,Free Shipping,No,No,19,PayPal,Weekly,0,52,20,0.95,1720,86,0,1,0,1,1,Excellent,0,40.0,0.3691025641025641,0.931025641025641,68.19551282051282,0,0.6278205128205128,0.8184615384615385,0.9619230769230768,79.81282051282051,1,Value-Quality Loyal Only,36-45,High,Gold,Casual Customer,1,Casual Customer,Growing,Organic / No Promo,80.64
3010,62,Female,Belt,Accessories,73,Louisiana,M,Silver,Winter,4.6,No,Free Shipping,No,No,8,Venmo,Fortnightly,0,26,9,0.8888888888888888,657,73,0,1,0,1,1,Excellent,0,40.0,0.1564102564102564,0.7223076923076923,50.09700854700855,0,0.2476923076923076,0.661025641025641,0.8444871794871794,58.323076923076925,0,Not Loyal by Either Definition,60+,Low,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,67.12
3011,70,Female,Belt,Accessories,45,Ohio,M,Violet,Winter,3.3,No,Free Shipping,No,No,15,Credit Card,Annually,0,1,16,0.9375,720,45,0,1,0,1,0,Good,0,0.0,0.293076923076923,0.0734615384615384,34.50961538461538,0,0.27,0.3266666666666666,0.3137179487179487,40.24102564102565,0,Not Loyal by Either Definition,60+,Medium,Bronze,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,40.59
3012,20,Female,Belt,Accessories,70,Nevada,S,Brown,Summer,3.0,No,Next Day Air,No,No,18,Credit Card,Every 3 Months,0,4,19,0.9473684210526316,1330,70,0,1,0,1,0,Average,0,0.0,0.3483333333333333,0.2938461538461538,44.90698380566802,0,0.5003846153846154,0.6234615384615385,0.1952564102564102,54.507051282051286,0,Not Loyal by Either Definition,18-25,Medium,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,48.83
3013,42,Female,Belt,Accessories,65,Idaho,M,Teal,Fall,3.5,No,Standard,No,No,16,PayPal,Annually,0,1,17,0.9411764705882352,1105,65,0,1,0,1,0,Good,0,0.0,0.3114102564102564,0.0734615384615384,35.40814479638009,0,0.4244871794871795,0.5629487179487179,0.3985897435897436,54.025,0,Not Loyal by Either Definition,36-45,Medium,Bronze,Casual Customer,0,Casual Customer,Growing,Organic / No Promo,44.44
3014,41,Female,Skirt,Clothing,55,Arizona,L,Peach,Summer,4.2,No,Store Pickup,No,No,13,Cash,Monthly,0,12,14,0.9285714285714286,770,55,0,1,0,1,1,Excellent,0,40.0,0.2512820512820513,0.5117948717948718,47.79194139194139,0,0.2894871794871795,0.4428205128205128,0.6871794871794872,51.39358974358974,0,Not Loyal by Either Definition,36-45,Medium,Silver,Casual Customer,0,Casual Customer,Early Repeat,Organic / No Promo,64.35
3015,24,Female,T-shirt,Clothing,65,Utah,M,Maroon,Spring,4.5,No,Express,No,No,38,PayPal,Every 3 Months,0,4,39,0.9743589743589745,2535,65,0,1,0,1,1,Excellent,0,40.0,0.7532051282051282,0.2938461538461538,63.66602564102565,0,0.7973076923076923,0.5629487179487179,0.8048717948717948,77.06346153846154,1,Value-Quality Loyal Only,18-25,Premium,Gold,Casual Customer,1,Casual Customer,Established,Organic / No Promo,77.92
