Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,0,1,23,0.9565217391304348,644,28,0,1,0,1,0,Good,0,0.0,0.43333333333333335,0.07346153846153847,41.20158862876254,0,0.2417948717948718,0.1082051282051282,0.4748717948717949,36.87435897435898,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,0,26,38,0.9736842105263158,3002,79,0,1,0,1,0,Good,0,0.0,0.7342307692307692,0.7223076923076923,77.79483805668016,0,0.8673076923076923,0.7312820512820513,0.4369230769230769,76.71282051282053,0,Not Loyal by Either Definition,46-60,Premium,Elite,Casual Customer,0
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,0,1,24,0.9583333333333334,744,31,0,1,0,1,0,Good,0,0.0,0.451025641025641,0.07346153846153847,42.033974358974355,0,0.28012820512820513,0.14807692307692308,0.5167948717948718,40.24294871794872,0,Not Loyal by Either Definition,46-60,Medium,Bronze,Casual Customer,0
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3.0,No,Standard,No,No,47,Debit Card,Fortnightly,0,26,48,0.9791666666666666,1776,37,0,1,0,1,0,Average,0,0.0,0.9308974358974359,0.7223076923076923,86.75448717948717,1,0.6441025641025641,0.2296153846153846,0.19525641025641025,50.40961538461538,0,Behaviorally Loyal Only,60+,High,Elite,True Loyalist,0
3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,0,26,12,0.9166666666666666,408,34,0,1,0,1,0,Good,0,0.0,0.21166666666666667,0.7223076923076923,53.13910256410257,0,0.14115384615384616,0.18987179487179487,0.3557692307692308,32.50833333333334,0,Not Loyal by Either Definition,36-45,Low,Silver,Casual Customer,0
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly,0,52,33,0.9696969696969697,2442,74,0,1,0,1,1,Excellent,0,40.0,0.6382051282051282,0.931025641025641,80.6990675990676,0,0.7814102564102564,0.6730769230769231,0.9226923076923077,81.5371794871795,1,Value-Quality Loyal Only,60+,Premium,Elite,Casual Customer,1
3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly,0,52,21,0.9523809523809523,651,31,0,1,0,1,0,Average,0,0.0,0.38974358974358975,0.931025641025641,69.17197802197802,0,0.24628205128205127,0.14807692307692308,0.037307692307692306,29.299358974358974,0,Not Loyal by Either Definition,60+,Low,Gold,Casual Customer,0
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly,0,4,4,0.75,264,66,0,1,0,1,0,Average,0,0.0,0.05153846153846154,0.29384615384615387,27.603846153846156,0,0.07653846153846154,0.5746153846153846,0.15320512820512822,35.491025641025644,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly,0,52,33,0.9696969696969697,3267,99,0,1,0,1,1,Excellent,0,40.0,0.6382051282051282,0.931025641025641,80.6990675990676,0,0.8993589743589744,0.9842307692307692,0.9619230769230769,94.81858974358975,1,Value-Quality Loyal Only,60+,Premium,Elite,Casual Customer,1
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly,0,26,6,0.8333333333333334,330,55,0,1,0,1,1,Excellent,0,40.0,0.09769230769230769,0.7223076923076923,46.34358974358974,0,0.10858974358974359,0.4428205128205128,0.9914102564102564,50.2423076923077,0,Not Loyal by Either Definition,36-45,Low,Bronze,Casual Customer,0
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly,0,4,46,0.9782608695652174,1058,23,0,1,0,1,1,Excellent,0,40.0,0.8887179487179487,0.29384615384615387,69.84214046822743,0,0.4037179487179487,0.04384615384615385,0.8444871794871794,49.13461538461539,0,Not Loyal by Either Definition,18-25,Medium,Gold,Casual Customer,0
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly,0,26,44,0.9772727272727273,3872,88,0,1,0,1,1,Excellent,0,40.0,0.8514102564102564,0.7223076923076923,83.13968531468531,1,0.9505128205128205,0.8392307692307692,0.6871794871794872,87.7448717948718,1,Loyal by Both Definitions,60+,Premium,Elite,True Loyalist,1
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0,4,2,0.5,52,26,0,1,0,1,1,Excellent,0,40.0,0.010769230769230769,0.29384615384615387,20.76923076923077,0,0.0016666666666666668,0.08487179487179487,0.9619230769230769,36.42692307692308,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly,0,4,10,0.9,940,94,0,1,0,1,1,Excellent,0,40.0,0.17333333333333334,0.29384615384615387,36.08461538461539,0,0.35192307692307695,0.9155128205128205,0.9226923076923077,70.41858974358975,1,Value-Quality Loyal Only,60+,Medium,Bronze,Casual Customer,1
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3.0,No,Next Day Air,No,No,13,Venmo,Every 3 Months,0,4,14,0.9285714285714286,350,25,0,1,0,1,0,Average,0,0.0,0.2512820512820513,0.29384615384615387,40.16373626373627,0,0.1158974358974359,0.07115384615384615,0.19525641025641025,25.319871794871794,0,Not Loyal by Either Definition,Teen,Low,Bronze,Casual Customer,0
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually,0,1,6,0.8333333333333334,576,96,0,1,0,1,0,Good,0,0.0,0.09769230769230769,0.07346153846153847,23.63397435897436,0,0.2173076923076923,0.9433333333333334,0.3985897435897436,55.247435897435906,0,Not Loyal by Either Definition,Teen,Low,Bronze,Casual Customer,0
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly,0,26,40,0.975,1160,29,0,1,0,1,0,Good,0,0.0,0.7725641025641026,0.7223076923076923,79.54615384615384,1,0.44243589743589745,0.12192307692307693,0.3557692307692308,42.860897435897435,0,Behaviorally Loyal Only,60+,Medium,Elite,True Loyalist,0
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly,0,52,8,0.875,288,36,0,1,0,1,0,Good,0,0.0,0.13948717948717948,0.931025641025641,56.36282051282051,0,0.09076923076923077,0.215,0.3557692307692308,31.12115384615385,0,Not Loyal by Either Definition,46-60,Low,Silver,Casual Customer,0
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months,0,4,9,0.8888888888888888,810,90,0,1,0,1,1,Excellent,0,40.0,0.1564102564102564,0.29384615384615387,35.1008547008547,0,0.3035897435897436,0.8652564102564102,0.9619230769230769,68.01346153846154,1,Value-Quality Loyal Only,36-45,Medium,Bronze,Casual Customer,1
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually,0,1,41,0.975609756097561,1558,38,0,1,0,1,1,Excellent,0,40.0,0.7934615384615384,0.07346153846153847,57.78911819887429,0,0.5758974358974359,0.24269230769230768,0.7667948717948718,59.43910256410256,0,Not Loyal by Either Definition,46-60,High,Silver,Casual Customer,0
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly,0,12,36,0.9722222222222222,1872,52,0,1,0,1,1,Excellent,0,40.0,0.6979487179487179,0.5117948717948718,68.76495726495726,0,0.6675641025641026,0.4096153846153846,0.6871794871794872,65.68653846153848,1,Value-Quality Loyal Only,46-60,High,Gold,Casual Customer,1
3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly,0,12,15,0.9333333333333333,1320,88,0,1,0,1,0,Good,0,0.0,0.27192307692307693,0.5117948717948718,48.81602564102564,0,0.4948717948717949,0.8392307692307692,0.23602564102564103,60.49615384615385,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4.0,No,Next Day Air,No,No,26,Credit Card,Monthly,0,12,27,0.9629629629629629,1512,56,0,1,0,1,1,Good,0,40.0,0.5138461538461538,0.5117948717948718,60.295156695156706,0,0.5620512820512821,0.45474358974358975,0.6043589743589743,60.937820512820515,0,Not Loyal by Either Definition,26-35,High,Gold,Casual Customer,0
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,0,4,15,0.9333333333333333,1065,71,0,1,0,1,1,Excellent,0,40.0,0.27192307692307693,0.29384615384615387,41.187820512820515,0,0.4074358974358974,0.6358974358974359,0.9226923076923077,65.64871794871794,1,Value-Quality Loyal Only,26-35,Medium,Bronze,Casual Customer,1
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,0,26,10,0.9,940,94,0,1,0,1,0,Good,0,0.0,0.17333333333333334,0.7223076923076923,51.08076923076923,0,0.35192307692307695,0.9155128205128205,0.3137179487179487,58.239102564102566,0,Not Loyal by Either Definition,26-35,Medium,Silver,Casual Customer,0
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,0,1,33,0.9696969696969697,3201,97,0,1,0,1,1,Excellent,0,40.0,0.6382051282051282,0.07346153846153847,50.68432400932401,0,0.892051282051282,0.9571794871794872,0.8852564102564102,92.31666666666666,1,Value-Quality Loyal Only,18-25,Premium,Silver,Casual Customer,1
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,0,4,16,0.9375,432,27,0,1,0,1,0,Good,0,0.0,0.29307692307692307,0.29384615384615387,42.223076923076924,0,0.14974358974358976,0.09653846153846155,0.2755128205128205,28.913461538461537,0,Not Loyal by Either Definition,60+,Low,Bronze,Casual Customer,0
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,No,Standard,No,No,25,Credit Card,Monthly,0,12,26,0.9615384615384616,728,28,0,1,0,1,1,Excellent,0,40.0,0.4938461538461538,0.5117948717948718,59.36666666666667,0,0.2734615384615385,0.1082051282051282,0.9914102564102564,48.47179487179487,0,Not Loyal by Either Definition,18-25,Medium,Gold,Casual Customer,0
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,0,12,28,0.9642857142857143,1876,67,0,1,0,1,1,Excellent,0,40.0,0.5337179487179488,0.5117948717948718,61.21584249084249,0,0.6693589743589744,0.5874358974358974,0.9619230769230769,75.69871794871796,1,Value-Quality Loyal Only,36-45,High,Gold,Casual Customer,1
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,0,4,40,0.975,2800,70,0,1,0,1,1,Excellent,0,40.0,0.7725641025641026,0.29384615384615387,64.55,0,0.841025641025641,0.6234615384615385,0.9619230769230769,83.46602564102564,1,Value-Quality Loyal Only,26-35,Premium,Gold,Casual Customer,1
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,0,26,50,0.98,4750,95,0,1,0,1,0,Good,0,0.0,0.972948717948718,0.7223076923076923,88.66346153846155,1,0.9946153846153846,0.93,0.4748717948717949,87.5320512820513,0,Behaviorally Loyal Only,60+,Premium,Elite,True Loyalist,0
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3.0,No,Express,No,No,12,Venmo,Bi-Weekly,0,26,13,0.9230769230769231,312,24,0,1,0,1,0,Average,0,0.0,0.2323076923076923,0.7223076923076923,54.19615384615384,0,0.10307692307692308,0.05756410256410256,0.19525641025641025,24.467307692307692,0,Not Loyal by Either Definition,26-35,Low,Silver,Casual Customer,0
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,0,52,14,0.9285714285714286,490,35,0,1,0,1,0,Average,0,0.0,0.2512820512820513,0.931025641025641,62.46501831501832,0,0.17653846153846153,0.20115384615384616,0.037307692307692306,27.836538461538463,0,Not Loyal by Either Definition,60+,Low,Gold,Casual Customer,0
3579,46,Female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly,0,4,23,0.9565217391304348,506,22,0,1,0,1,0,Average,0,0.0,0.43333333333333335,0.29384615384615387,48.91505016722408,0,0.1853846153846154,0.030897435897435897,0.037307692307692306,23.933974358974357,0,Not Loyal by Either Definition,46-60,Low,Silver,Casual Customer,0
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months,0,4,20,0.95,1320,66,0,1,0,1,1,Excellent,0,40.0,0.3691025641025641,0.29384615384615387,45.894230769230774,0,0.4948717948717949,0.5746153846153846,0.9226923076923077,67.61410256410258,1,Value-Quality Loyal Only,26-35,Medium,Bronze,Casual Customer,1
3581,51,Female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly,0,26,4,0.75,332,83,0,1,0,1,0,Good,0,0.0,0.05153846153846154,0.7223076923076923,42.6,0,0.10923076923076923,0.7826923076923077,0.2755128205128205,44.44679487179487,0,Not Loyal by Either Definition,46-60,Low,Bronze,Casual Customer,0
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly,0,52,51,0.9803921568627451,4845,95,0,1,0,1,1,Excellent,0,40.0,0.9902564102564102,0.931025641025641,96.75527903469079,1,0.9957692307692307,0.93,0.9619230769230769,97.31923076923077,1,Loyal by Both Definitions,26-35,Premium,Elite,True Loyalist,1
3583,23,Female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually,0,1,16,0.9375,656,41,0,1,0,1,0,Good,0,0.0,0.29307692307692307,0.07346153846153847,34.50961538461538,0,0.24717948717948718,0.2787179487179487,0.3557692307692308,38.97051282051282,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0
3584,52,Female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months,0,4,45,0.9777777777777777,3465,77,0,1,0,1,0,Average,0,0.0,0.8688461538461538,0.29384615384615387,68.93824786324787,0,0.9187179487179488,0.7075641025641025,0.07730769230769231,70.98397435897435,0,Not Loyal by Either Definition,46-60,Premium,Gold,Casual Customer,0
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,No,Express,No,No,48,Debit Card,Monthly,0,12,49,0.9795918367346939,2548,52,0,1,0,1,1,Excellent,0,40.0,0.953974358974359,0.5117948717948718,80.43350340136055,1,0.8007692307692308,0.4096153846153846,0.9226923076923077,75.72500000000001,1,Loyal by Both Definitions,36-45,Premium,Elite,True Loyalist,1
3586,39,Female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly,0,26,5,0.8,205,41,0,1,0,1,1,Excellent,0,40.0,0.07487179487179488,0.7223076923076923,44.65,0,0.05692307692307692,0.2787179487179487,0.6465384615384615,37.17564102564103,0,Not Loyal by Either Definition,36-45,Low,Bronze,Casual Customer,0
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly,0,26,13,0.9230769230769231,364,28,0,1,0,1,1,Excellent,0,40.0,0.2323076923076923,0.7223076923076923,54.19615384615384,0,0.1232051282051282,0.1082051282051282,0.8444871794871794,39.52307692307692,0,Not Loyal by Either Definition,26-35,Low,Silver,Casual Customer,0
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually,0,1,34,0.9705882352941176,3060,90,0,1,0,1,1,Excellent,0,40.0,0.6591025641025641,0.07346153846153847,51.64253393665158,0,0.8739743589743589,0.8652564102564102,0.7667948717948718,86.92628205128206,1,Value-Quality Loyal Only,26-35,Premium,Silver,Casual Customer,1
3589,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually,0,1,41,0.975609756097561,2255,55,0,1,0,1,0,Good,0,0.0,0.7934615384615384,0.07346153846153847,57.78911819887429,0,0.7448717948717949,0.4428205128205128,0.3985897435897436,63.83717948717948,0,Not Loyal by Either Definition,18-25,High,Silver,Casual Customer,0
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months,0,4,39,0.9743589743589743,2847,73,0,1,0,1,1,Excellent,0,40.0,0.7532051282051282,0.29384615384615387,63.66602564102565,0,0.8474358974358974,0.661025641025641,0.9226923076923077,83.87692307692308,1,Value-Quality Loyal Only,26-35,Premium,Gold,Casual Customer,1
3591,27,Female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months,0,4,20,0.95,1740,87,0,1,0,1,0,Average,0,0.0,0.3691025641025641,0.29384615384615387,45.894230769230774,0,0.635,0.8276923076923077,0.15320512820512822,64.15641025641025,0,Not Loyal by Either Definition,26-35,High,Bronze,Casual Customer,0
3592,48,Female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly,0,4,39,0.9743589743589743,3471,89,0,1,0,1,0,Good,0,0.0,0.7532051282051282,0.29384615384615387,63.66602564102565,0,0.9194871794871795,0.8519230769230769,0.2755128205128205,78.58782051282051,0,Not Loyal by Either Definition,46-60,Premium,Gold,Casual Customer,0
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly,0,26,19,0.9473684210526315,1558,82,0,1,0,1,1,Excellent,0,40.0,0.34833333333333333,0.7223076923076923,59.90313765182186,0,0.5758974358974359,0.7694871794871795,0.7667948717948718,72.60897435897436,1,Value-Quality Loyal Only,60+,High,Gold,Casual Customer,1
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PayPal,Monthly,0,12,25,0.96,2000,80,0,1,0,1,1,Excellent,0,40.0,0.47205128205128205,0.5117948717948718,58.3551282051282,0,0.6956410256410256,0.7434615384615385,0.8444871794871794,78.30192307692307,1,Value-Quality Loyal Only,60+,High,Silver,Casual Customer,1
3595,19,Female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly,0,4,30,0.9666666666666667,2610,87,0,1,0,1,0,Average,0,0.0,0.573076923076923,0.29384615384615387,55.40641025641027,0,0.8112820512820513,0.8276923076923077,0.037307692307692306,68.88974358974359,0,Not Loyal by Either Definition,18-25,Premium,Silver,Casual Customer,0
3596,21,Female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,PayPal,Annually,0,1,15,0.9333333333333333,615,41,0,1,0,1,0,Good,0,0.0,0.27192307692307693,0.07346153846153847,33.47435897435898,0,0.2312820512820513,0.2787179487179487,0.23602564102564103,35.939743589743586,0,Not Loyal by Either Definition,18-25,Low,Bronze,Casual Customer,0
3597,28,Female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,No,Standard,No,No,44,Cash,Fortnightly,0,26,45,0.9777777777777777,3735,83,0,1,0,1,1,Excellent,0,40.0,0.8688461538461538,0.7223076923076923,83.93440170940171,1,0.94,0.7826923076923077,0.7276923076923076,86.72115384615384,1,Loyal by Both Definitions,26-35,Premium,Elite,True Loyalist,1
3598,29,Female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly,0,4,19,0.9473684210526315,1349,71,0,1,0,1,0,Good,0,0.0,0.34833333333333333,0.29384615384615387,44.90698380566802,0,0.5062820512820513,0.6358974358974359,0.23602564102564103,55.86923076923077,0,Not Loyal by Either Definition,26-35,High,Bronze,Casual Customer,0
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly,0,26,20,0.95,1520,76,0,1,0,1,1,Excellent,0,40.0,0.3691025641025641,0.7223076923076923,60.890384615384605,0,0.5665384615384615,0.6952564102564103,0.8444871794871794,71.93269230769232,1,Value-Quality Loyal Only,18-25,High,Gold,Casual Customer,1
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,No,Express,No,No,4,Cash,Weekly,0,52,5,0.8,170,34,0,1,0,1,1,Excellent,0,40.0,0.07487179487179488,0.931025641025641,51.9551282051282,0,0.04205128205128205,0.18987179487179487,0.8444871794871794,38.31858974358974,0,Not Loyal by Either Definition,36-45,Low,Silver,Casual Customer,0
3601,67,Female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly,0,26,26,0.9615384615384616,2106,81,0,1,0,1,0,Average,0,0.0,0.4938461538461538,0.7223076923076923,66.73461538461538,0,0.7170512820512821,0.7560256410256411,0.07730769230769231,64.12884615384615,0,Not Loyal by Either Definition,60+,High,Gold,Casual Customer,0
3602,34,Female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3.0,No,Next Day Air,No,No,3,PayPal,Monthly,0,12,4,0.75,188,47,0,1,0,1,0,Average,0,0.0,0.05153846153846154,0.5117948717948718,35.23205128205129,0,0.048846153846153845,0.3496153846153846,0.19525641025641025,29.599358974358974,0,Not Loyal by Either Definition,26-35,Low,Bronze,Casual Customer,0
3603,58,Female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly,0,4,41,0.975609756097561,1476,36,0,1,0,1,0,Good,0,0.0,0.7934615384615384,0.29384615384615387,65.50257973733584,0,0.5523076923076923,0.215,0.3137179487179487,48.74166666666666,0,Not Loyal by Either Definition,46-60,High,Gold,Casual Customer,0
